Q9VEJ3_DROME	Q9VEJ3	FBgn0038516	P5cr-2
Q9VEJ0_DROME	Q9VEJ0	FBgn0038519	Prx3
Q9VEH3_DROME	Q9VEH3	FBgn0038532	
Q9VEF4_DROME	Q9VEF4	FBgn0038547	
Q8SX40_DROME	Q8SX40	FBgn0038549	
Q960M4_DROME	Q960M4	FBgn0038570	Prx5
MED17_DROME	Q9VEC1	FBgn0038578	MED17
Q9VEB7_DROME	Q9VEB7	FBgn0038581	
Q9VE87_DROME	Q9VE87	FBgn0038607	hmw
Q9VE80_DROME	Q9VE80	FBgn0038610	
Q9VE19_DROME	Q9VE19	FBgn0038665	euc
Q9VE02_DROME	Q9VE02	FBgn0038679	
C12A4_DROME	Q9VE00	FBgn0038681	Cyp12a4
Q8IHE3_DROME	Q8IHE3	FBgn0038683	
Q9VDZ2_DROME	Q9VDZ2	FBgn0038685	CG14282
Q9VDY5_DROME	Q9VDY5	FBgn0038693	unc79
Q9VDU1_DROME	Q9VDU1	FBgn0038733	
Q9VDT3_DROME	Q9VDT3	FBgn0038740	
Q9VDT1_DROME	Q9VDT1	FBgn0038742	Arc42
Q9VDQ5_DROME	Q9VDQ5	FBgn0038766	
Q9VDQ3_DROME	Q9VDQ3	FBgn0038768	
Q7KSB5_DROME	Q7KSB5	FBgn0038771	
EI3G2_DROME	Q9VDM6	FBgn0038796	eIF3gb
Q9I7I6_DROME	Q9I7I6	FBgn0038803	
E1JIR1_DROME	E1JIR1	FBgn0038811	
Q9VDJ9_DROME	Q9VDJ9	FBgn0038816	Lrrk
Q9VDI8_DROME	Q9VDI8	FBgn0038826	Syp
Q8MYL1_DROME	Q8MYL1	FBgn0038827	Fancd2
Q8MS48_DROME	Q8MS48	FBgn0038837	
Q9VDH3_DROME	Q9VDH3	FBgn0038839	Ktl
Q9VDE2_DROME	Q9VDE2	FBgn0038858	
Q9VDA0_DROME	Q9VDA0	FBgn0038889	Fancm
Q0KI33_DROME	Q0KI33	FBgn0038890	
Q9VD71_DROME	Q9VD71	FBgn0038909	
Q95SI7_DROME	Q95SI7	FBgn0038924	
Q9VD40_DROME	Q9VD40	FBgn0038938	
Q9VD30_DROME	Q9VD30	FBgn0038946	rdhB
Q95SY7_DROME	Q95SY7	FBgn0038947	Sar1
Q9VD23_DROME	Q9VD23	FBgn0038952	
Q8IGT5_DROME	Q8IGT5	FBgn0038964	Nop56
Q8MRU8_DROME	Q8MRU8	FBgn0038974	
Q3KN41_DROME	Q3KN41	FBgn0038975	Nrx-1
CP6D4_DROME	Q9VCW1	FBgn0039006	Cyp6d4
Q9VCU3_DROME	Q9VCU3	FBgn0039022	
Q86B80_DROME	Q86B80	FBgn0039026	
Q9VCS4_DROME	Q9VCS4	FBgn0039038	CG6688
Q9VCR9_DROME	Q9VCR9	FBgn0039043	
Q9VCK9_DROME	Q9VCK9	FBgn0039091	CG10182
Q9VCK7_DROME	Q9VCK7	FBgn0039093	
Q9VCJ8_DROME	Q9VCJ8	FBgn0039102	SPE
LSD1_DROME	Q9VCI3	FBgn0039114	Lsd-1
Q9BI21_DROME	Q9BI21	FBgn0039117	tst
Q9VCH5_DROME	Q9VCH5	FBgn0039120	Nup98-96
MIRO_DROME	Q8IMX7	FBgn0039140	Miro
Q9VCD9_DROME	Q9VCD9	FBgn0039145	
Q9VCD1_DROME	Q9VCD1	FBgn0039152	Root
ATLAS_DROME	Q9VC57	FBgn0039213	atl
Q9VC56_DROME	Q9VC56	FBgn0039214	puf
Q9VC48_DROME	Q9VC48	FBgn0039219	
Q8IMV6_DROME	Q8IMV6	FBgn0039229	Saf-B
Q9VC18_DROME	Q9VC18	FBgn0039241	
Q9VC06_DROME	Q9VC06	FBgn0039252	
D0UGE6_DROME	D0UGE6	FBgn0039257	tnc
Q9VBZ6_DROME	Q9VBZ6	FBgn0039260	Smg6
Q9VBW1_DROME	Q9VBW1	FBgn0039290	
Q9VBU7_DROME	Q9VBU7	FBgn0039302	Nup358
Q9VBU6_DROME	Q9VBU6	FBgn0039303	
Q9VBT2_DROME	Q9VBT2	FBgn0039316	
Q9VBS7_DROME	Q9VBS7	FBgn0039321	
Q8T3Y6_DROME	Q8T3Y6	FBgn0039329	
Q9VBQ5_DROME	Q9VBQ5	FBgn0039341	
Q9VBP6_DROME	Q9VBP6	FBgn0039349	Ssadh
Q8MT18_DROME	Q8MT18	FBgn0039358	
Q8SYG0_DROME	Q8SYG0	FBgn0039406	RpL34a
Q9VBH0_DROME	Q9VBH0	FBgn0039413	
FA203_DROME	Q9VBG6	FBgn0039417	
Q9VBA0_DROME	Q9VBA0	FBgn0039464	
Y5521_DROME	Q9VB98	FBgn0039466	
Q9VB71_DROME	Q9VB71	FBgn0039491	
Q9VB32_DROME	Q9VB32	FBgn0039518	
GR98A_DROME	Q9VB30	FBgn0039520	Gr98a
Q9VB21_DROME	Q9VB21	FBgn0039527	
UNC80_DROME	Q9VB11	FBgn0039536	unc80
Q9VB10_DROME	Q9VB10	FBgn0039537	
Q9VAY2_DROME	Q9VAY2	FBgn0039562	Gp93
Q9VAW7_DROME	Q9VAW7	FBgn0039576	UQCR-14L
Q9VAW3_DROME	Q9VAW3	FBgn0039580	Gfat2
Q9VAV2_DROME	Q9VAV2	FBgn0039588	mIF2
Q9VAU1_DROME	Q9VAU1	FBgn0039594	
PRP39_DROME	Q7KRW8	FBgn0039600	
DCA10_DROME	Q9VAT2	FBgn0039601	
SLU7_DROME	Q9VAQ7	FBgn0039626	Slu7
Q7K5K3_DROME	Q7K5K3	FBgn0039635	
Q9VAN4_DROME	Q9VAN4	FBgn0039645	
Q8T9B8_DROME	Q8T9B8	FBgn0039654	Brd8
Q9VAJ9_DROME	Q9VAJ9	FBgn0039674	
Q9VAH9_DROME	Q9VAH9	FBgn0039691	IntS11
Q9VAD3_DROME	Q9VAD3	FBgn0039727	Vps13B
SAS6_DROME	Q9VAC8	FBgn0039731	Sas-6
Q9VAC1_DROME	Q9VAC1	FBgn0039737	
Q8IMI7_DROME	Q8IMI7	FBgn0039757	RpS7
Q8STH1_DROME	Q8STH1	FBgn0039783	PH4alphaNE2
Q9VA42_DROME	Q9VA42	FBgn0039800	Npc2g
Q9VA37_DROME	Q9VA37	FBgn0039802	dj-1beta
Q9VA32_DROME	Q9VA32	FBgn0039805	Cpr100A
Q8SZ78_DROME	Q8SZ78	FBgn0039818	
Q9V9Z8_DROME	Q9V9Z8	FBgn0039829	
Q9V9Z0_DROME	Q9V9Z0	FBgn0039836	
MTNA_DROME	Q9V9X4	FBgn0039849	
Q95TK5_DROME	Q95TK5	FBgn0039854	
Q9V9W3_DROME	Q9V9W3	FBgn0039857	RpL6
Q9V9V4_DROME	Q9V9V4	FBgn0039864	
Q9V9T0_DROME	Q9V9T0	FBgn0039881	
SYDE_DROME	Q9V9S7	FBgn0039883	RhoGAP100F
Q7JUN3_DROME	Q7JUN3	FBgn0039890	Dmel\CG2316
Q9V4C1_DROME	Q9V4C1	FBgn0039897	Dmel\CG1674
Q9V4C4_DROME	Q9V4C4	FBgn0039900	Syt7
HCF_DROME	Q9V4C8	FBgn0039904	Hcf
Q9V4E0_DROME	Q9V4E0	FBgn0039909	ND-49
Q9V4E6_DROME	Q9V4E6	FBgn0039914	mav
Q9V4E7_DROME	Q9V4E7	FBgn0039915	Gat
Q8SXX1_DROME	Q8SXX1	FBgn0039924	PIP4K
PERQ1_DROME	Q7KQM6	FBgn0039936	
Q7PLP5_DROME	Q7PLP5	FBgn0039955	
Q7PLL6_DROME	Q7PLL6	FBgn0039959	Dmel\CG17514
Q8SZ03_DROME	Q8SZ03	FBgn0039993	
Q7PLB8_DROME	Q7PLB8	FBgn0040001	FASN3
Q9VL70_DROME	Q9VL70	FBgn0040064	yip2
Q8SYA5_DROME	Q9VV36	FBgn0040074	retinin
Q9V3I3_DROME	Q9V3I3	FBgn0040079	pkaap
Q9VLW1_DROME	Q9VLW1	FBgn0040099	lectin-28C
Q9NCG0_DROME	Q9NCG0	FBgn0040232	cmet
Q9VKH9_DROME	Q9VKH9	FBgn0040233	cana
Q9W350_DROME	Q9W350	FBgn0040236	c11.1
Q9VEX6_DROME	Q9VEX6	FBgn0040237	bor
B7Z0U6_DROME	B7Z0U6	FBgn0040238	Best1
Q9NHF7_DROME	Q9NHF7	FBgn0040265	pol
Q9NHF8_DROME	Q9NHF8	FBgn0040266	gag
Q9N6I4_DROME	Q9N6I4	FBgn0040283	SMC1
Q9VSE6_DROME	Q9VSE6	FBgn0040290	RecQ4
B7YZY2_DROME	B7YZY2	FBgn0040297	Nhe2
Q8IPH8_DROME	Q8IPH8	FBgn0040299	Myo28B1
Q9V4E1_DROME	Q9V4E1	FBgn0040324	Ephrin
Q9W5C2_DROME	Q9W5C2	FBgn0040340	TRAM
Q9V410_DROME	Q9V410	FBgn0040344	EG:BACR7A4.19
Q9W5C1_DROME	Q9W5C1	FBgn0040348	EG:BACR7A4.15
Q8MSK8_DROME	Q8MSK8	FBgn0040349	EG:BACR7A4.14
Q9W5B4_DROME	Q9W5B4	FBgn0040398	EG:103E12.2
Q9NCC3_DROME	Q9NCC3	FBgn0040475	SH3PX1
Q8IH82_DROME	Q8IH82	FBgn0040493	grsm
Q6NMY2_DROME	Q6NMY2	FBgn0040502	BEST:GH10831
Q7KJ08_DROME	Q7KJ08	FBgn0040505	Alk
Q9NJ99_DROME	Q9NJ99	FBgn0040507	ACXD
Q8SYW9_DROME	Q8SYW9	FBgn0040529	COX7A
Q9VHK7_DROME	Q9VHK7	FBgn0040532	
A1Z9K8_DROME	A1Z9K8	FBgn0040752	Prosap
Q8MR37_DROME	Q8MR37	FBgn0040765	luna
A8JNT1_DROME	A8JNT1	FBgn0040805	Dmel\CG12355
NPLP2_DROME	Q9VU58	FBgn0040813	Nplp2
Q9VJB2_DROME	Q9VJB2	FBgn0040989	
Q8WS24_DROME	Q8WS24	FBgn0041096	rols
AFF4_DROME	Q9VQI9	FBgn0041111	lilli
Q8TA45_DROME	Q8TA45	FBgn0041147	ida
ARMI_DROME	Q6J5K9	FBgn0041164	armi
FBXW7_DROME	Q9VZF4	FBgn0041171	ago
Q9NFV5_DROME	Q9NFV5	FBgn0041180	Tep4
Q9VLY9_DROME	Q9VLY9	FBgn0041182	Tep2
Q967S0_DROME	Q967S0	FBgn0041194	Prat2
CP392_DROME	P82713	FBgn0041337	Cyp309a2
ATTB_DROME	Q9V751	FBgn0041581	AttB
E1JJ33_DROME	E1JJ33	FBgn0041605	cpx
Q9W3C4_DROME	Q9W3C4	FBgn0041629	Hexo2
Q24335_DROME	Q24335	FBgn0041633	RTase
Q9VFV1_DROME	Q9VFV1	FBgn0041711	yellow-e
Q9VJQ3_DROME	Q9VJQ3	FBgn0041713	yellow-c
MCCB_DROME	Q9V9A7	FBgn0042083	l(2)04524
Q9I7Q5_DROME	Q9I7Q5	FBgn0042119	Cpr65Au
Q8MSK0_DROME	Q8MSK0	FBgn0042182	
Q9VQL6_DROME	Q9VQL6	FBgn0042627	FASN2
Q8IN89_DROME	Q8IN89	FBgn0042693	PP2A-B'
Q86P06_DROME	Q86P06	FBgn0042696	NfI
HXK2_DROME	Q9NFT7	FBgn0042710	Hex-t2
Q9VML2_DROME	Q9VML2	FBgn0043362	bchs
GLYR1_DROME	Q8T079	FBgn0043456	
ZER1_DROME	Q9W0E8	FBgn0043458	
Q24262_DROME	Q24262	FBgn0043491	polyprotein
PGSB1_DROME	Q70PY2	FBgn0043578	PGRP-SB1
Q8IMV0_DROME	Q8IMV0	FBgn0043799	CG11089
Q0E8R1_DROME	Q0E8R1	FBgn0043841	vir-1
POL4_DROME	P10394	FBgn0043847	POL
Q8I7Q1_DROME	Q8I7Q1	FBgn0043856	ORF
ANKHM_DROME	Q9VCA8	FBgn0043884	mask
O76925_DROME	O76925	FBgn0044067	polyprotein
TOTC_DROME	Q8IN43	FBgn0044812	TotC
Q2PDT6_DROME	Q2PDT6	FBgn0045842	yuri
Q8I7Q2_DROME	Q8I7Q2	FBgn0045864	ORF2
Q9VCW6_DROME	Q9VCW6	FBgn0046114	Gclm
Q9VHL6_DROME	Q9VHL6	FBgn0046874	Pif1B
Q7K0B6_DROME	Q7K0B6	FBgn0050000	GstT1
A8DRW0_DROME	A8DRW0	FBgn0050045	Cpr49Aa
A1Z8W6_DROME	A1Z8W6	FBgn0050046	CG30046
A1Z8Y9_DROME	A1Z8Y9	FBgn0050048	
Q7JVM1_DROME	Q7JVM1	FBgn0050052	Obp49a
A1Z9M5_DROME	A1Z9M5	FBgn0050069	
A1Z9R9_DROME	A1Z9R9	FBgn0050076	
A1ZAD5_DROME	A1ZAD5	FBgn0050099	
Q7K0W4_DROME	Q7K0W4	FBgn0050101	CG6564
A1ZBA1_DROME	A1ZBA1	FBgn0050115	GEFmeso
A1ZBB4_DROME	A1ZBB4	FBgn0050122	
BRCA2_DROME	Q9W157	FBgn0050169	Brca2
Q9W1L2_DROME	Q9W1L2	FBgn0050183	
Q9W226_DROME	Q9W226	FBgn0050195	CG13513
Q9W206_DROME	Q9W206	FBgn0050268	
Q7KVK5_DROME	Q7KVK5	FBgn0050275	
A1ZB09_DROME	A1ZB09	FBgn0050325	
Q961L5_DROME	Q961L5	FBgn0050350	CG8278
A1Z7I6_DROME	A1Z7I6	FBgn0050356	
A1Z7D7_DROME	A1Z7D7	FBgn0050364	hubl
Q6NLJ5_DROME	Q6NLJ5	FBgn0050366	swif
A1Z6W1_DROME	A1Z6W1	FBgn0050385	CG30385
Q8T0V0_DROME	Q8T0V0	FBgn0050392	CG10509
Q95SG4_DROME	Q95SG4	FBgn0050421	Usp15-31
Q8SYL7_DROME	Q8SYL7	FBgn0050438	
Q7K4E0_DROME	Q7K4E0	FBgn0050440	CG12183
B7YZI6_DROME	B7YZI6	FBgn0050460	
CCD1P_DROME	P82712	FBgn0050489	Cyp12d1-p
Q95RV5_DROME	Q95RV5	FBgn0050499	CG1364
Q961I8_DROME	Q961I8	FBgn0051017	PH4alphaNE3
Q8MRN4_DROME	Q8MRN4	FBgn0051025	Ppi1
Q8IMJ0_DROME	Q8IMJ0	FBgn0051030	
Q8IMP2_DROME	Q8IMP2	FBgn0051064	CG31064
Q8IMR1_DROME	Q8IMR1	FBgn0051072	Lerp
Q9VB96_DROME	Q9VB96	FBgn0051075	
Q9VBX5_DROME	Q9VBX5	FBgn0051108	CG10057
CLCN2_DROME	Q9VGH7	FBgn0051116	ClC-a
Q0KI14_DROME	Q0KI14	FBgn0051121	CG31121
Q9VCF2_DROME	Q9VCF2	FBgn0051140	
E2QD55_DROME	E2QD55	FBgn0051158	Efa6
Q8IN01_DROME	Q8IN01	FBgn0051161	
Q8IN49_DROME	Q8IN49	FBgn0051195	CG31195
Q8IN25_DROME	Q8IN25	FBgn0051198	
Q95SN8_DROME	Q95SN8	FBgn0051200	CG17837
Q9VER6_DROME	Q9VER6	FBgn0051217	modSP
Q7JRL9_DROME	Q7JRL9	FBgn0051221	
Q8MRN5_DROME	Q8MRN5	FBgn0051233	CG5839
Q8SZN1_DROME	Q8SZN1	FBgn0051313	
Q8INF7_DROME	Q8INF7	FBgn0051320	HEATR2
Q8ING0_DROME	Q8ING0	FBgn0051326	
Q8SWX4_DROME	Q8SWX4	FBgn0051343	CG5839
E1JIH2_DROME	E1JIH2	FBgn0051352	Unc-115a
Q58CJ5_DROME	Q58CJ5	FBgn0051374	sals
Q8IN72_DROME	Q8IN72	FBgn0051404	
Q8IGA1_DROME	Q8IGA1	FBgn0051450	mRpS18A
Q9VHZ5_DROME	Q9VHZ5	FBgn0051472	sgll
Q9VBX4_DROME	Q9VBX4	FBgn0051510	CG31510
Q8T0K3_DROME	Q8T0K3	FBgn0051528	
Q8IH86_DROME	Q8IH86	FBgn0051533	
Q8IPP8_DROME	Q8IPP8	FBgn0051548	
Q8IPP9_DROME	Q8IPP9	FBgn0051551	
Q0E8N3_DROME	Q0E8N3	FBgn0051619	nolo
A8DYW2_DROME	A8DYW2	FBgn0051635	
Q9VQ47_DROME	Q9VQ47	FBgn0051665	wry
Q9VJH2_DROME	Q9VJH2	FBgn0051739	AspRS-m
Q9VL52_DROME	Q9VL52	FBgn0051755	SoYb
Q9VIY5_DROME	Q9VIY5	FBgn0051797	
Q8IP16_DROME	Q8IP16	FBgn0051815	
Q8IPF4_DROME	Q8IPF4	FBgn0051897	
Q8IPV8_DROME	Q8IPV8	FBgn0051921	
Q9VPI3_DROME	Q9VPI3	FBgn0051973	Cda5
Q8SYQ4_DROME	Q8SYQ4	FBgn0051997	BEST:GH25016
Q9VSN3_DROME	Q9VSN3	FBgn0052029	Cpr66D
MTND_DROME	Q6AWN0	FBgn0052068	Adi1
Q8SZY9_DROME	Q8SZY9	FBgn0052075	Dmel\CG32075
Q9NHD0_DROME	Q9NHD0	FBgn0052104	
Q9VU08_DROME	Q9VU08	FBgn0052113	Dmel\CG32113
Q8IQJ5_DROME	Q8IQJ5	FBgn0052121	Dmel\CG32121
Q9VUB7_DROME	Q9VUB7	FBgn0052133	Ptip
Q8IQS7_DROME	Q8IQS7	FBgn0052201	Dmel\CG32201
Q8SYJ2_DROME	Q8SYJ2	FBgn0052230	ND-MLRQ
CLSPN_DROME	Q8IRB5	FBgn0052251	Claspin
Q9VZM9_DROME	Q9VZM9	FBgn0052264	Dmel\CG32264
Q9VZU0_DROME	Q9VZU0	FBgn0052278	Dmel\CG32278
B7Z043_DROME	B7Z043	FBgn0052296	Mrtf
Q8IRF5_DROME	Q8IRF5	FBgn0052305	AC
Q0E8J3_DROME	Q0E8J3	FBgn0052311	zormin
Q8SWS7_DROME	Q8SWS7	FBgn0052418	vito
Q9VP41_DROME	Q9VP41	FBgn0052437	Dmel\CG32437
A8JNX2_DROME	A8JNX2	FBgn0052451	SPoCk
Q86B44_DROME	Q86B44	FBgn0052495	GSS
Q8IQ30_DROME	Q8IQ30	FBgn0052506	
Q8SWZ2_DROME	Q8SWZ2	FBgn0052521	CG1726
Q8IQ51_DROME	Q8IQ51	FBgn0052523	
Q9VWC0_DROME	Q9VWC0	FBgn0052529	Hers
Q7KUW3_DROME	Q9VWV5	FBgn0052549	
Q9VXB8_DROME	Q9VXB8	FBgn0052572	CG32572
Q8IR43_DROME	Q8IR43	FBgn0052591	CG32591
Q961Q7_DROME	Q961Q7	FBgn0052626	AMPdeam
Q8IR72_DROME	Q8IR72	FBgn0052638	CG32638
Q9VYI7_DROME	Q9VYI7	FBgn0052650	
A8JUU3_DROME	A8JUU3	FBgn0052654	Sec16
Q8IR94_DROME	Q8IR94	FBgn0052668	
Q9W2S1_DROME	Q9W2S1	FBgn0052675	Tango5
Q8IRL0_DROME	Q8IRL0	FBgn0052681	
Q9W2Y5_DROME	Q9W2Y5	FBgn0052685	ZAP3
Q9W332_DROME	Q9W332	FBgn0052702	Cubn
Q8IRW0_DROME	Q8IRW0	FBgn0052797	
Q8INC0_DROME	Q8INC0	FBgn0052855	
E1JHC2_DROME	E1JHC2	FBgn0052982	
A1ZAC8_DROME	A1ZAC8	FBgn0053017	
A1Z7C4_DROME	A1Z7C4	FBgn0053087	LRP1
Q9VDI1_DROME	Q9VDI1	FBgn0053094	Synd
E1JHT6_DROME	E1JHT6	FBgn0053113	Rtnl1
Q9VKM7_DROME	Q9VKM7	FBgn0053129	CG6089
A1Z992_DROME	A1Z992	FBgn0053138	AGBE
MICAL_DROME	Q86BA1	FBgn0053208	Mical
B7Z095_DROME	B7Z095	FBgn0053287	Dmel\CG33287
Q76NQ0_DROME	Q76NQ0	FBgn0053303	
Q7KT15_DROME	Q7KT15	FBgn0053322	CG33322
IM10_DROME	Q8ML70	FBgn0053470	IMPP 
A8DYP0_DROME	A8DYP0	FBgn0053519	Unc-89
A8JNM1_DROME	A8JNM1	FBgn0053556	form3
CAPS_DROME	Q9NHE5	FBgn0053653	Cadps
Q4ABD8_DROME	Q4ABD8	FBgn0053807	His1:CG33807
Q4AB57_DROME	Q4AB57	FBgn0053853	His2A:CG33859
Q4AB54_DROME	Q4AB54	FBgn0053855	His1:CG33861
Q2PDQ0_DROME	Q2PDQ0	FBgn0054027	
PAIN_DROME	Q9W0Y6	FBgn0060296	pain
A8JV18_DROME	A8JV18	FBgn0061200	Nup153
Q8T5U3_DROME	Q8T5U3	FBgn0061482	pol
CISD2_DROME	Q9VAM6	FBgn0062442	Cisd2
Q8I7P8_DROME	Q8I7P8	FBgn0062541	pol
Q7K8X7_DROME	Q7K8X7	FBgn0063491	GstE9
A1ZB69_DROME	A1ZB69	FBgn0063496	GstE4
Q9VBN0_DROME	Q9VBN0	FBgn0066101	LpR1
Q8IRK9_DROME	Q8IRK9	FBgn0067052	Rab9D
Q6KF07_DROME	Q6KF07	FBgn0069341	pol
Q5LJT0_DROME	Q5LJT0	FBgn0069973	
A8JRH3_DROME	A8JRH3	FBgn0082582	tmod
Q0KIB0_DROME	Q0KIB0	FBgn0083949	
Q0KI85_DROME	Q0KI85	FBgn0083950	
Q0KHQ2_DROME	Q0KHQ2	FBgn0083956	
A8DYK0_DROME	A8DYK0	FBgn0085231	
A8JNC9_DROME	A8JNC9	FBgn0085371	Dmel\CG34342
A8JQT1_DROME	A8JQT1	FBgn0085386	
SHAKB_DROME	P33085	FBgn0085387	shakB
Q86P20_DROME	Q86P20	FBgn0085399	CG13497
SHRM_DROME	A1Z9P3	FBgn0085408	Shroom
A8JR01_DROME	A8JR01	FBgn0085412	
DGKH_DROME	A8JQ65	FBgn0085413	
Q6NN22_DROME	Q6NN22	FBgn0085419	Rgk2
A8DYY0_DROME	A8DYY0	FBgn0085427	
Q9VWN9_DROME	Q9VWN9	FBgn0085430	
SCN60_DROME	Q9W0Y8	FBgn0085434	NaCP60E
E2QCN4_DROME	E2QCN4	FBgn0085436	Not1
A8DYH1_DROME	A8DYH1	FBgn0085444	mute
A8JV00_DROME	A8JV00	FBgn0085446	
A8JNL5_DROME	A8JNL5	FBgn0085447	sif
Q8IQ62_DROME	Q8IQ62	FBgn0085447	sif
Q9VWP5_DROME	Q9VWP5	FBgn0085451	htk
A8DYG7_DROME	A8DYG7	FBgn0085488	
Q7PL91_DROME	Q7PL91	FBgn0085736	ND-AGGG
DEL_DROME	Q9VIF5	FBgn0086251	del
Q8IQF8_DROME	Q8IQF8	FBgn0086254	34F4T
Q9VB05_DROME	Q9VB05	FBgn0086346	ALiX
MY31D_DROME	Q23978	FBgn0086347	Myo31DF
Q9VSL3_DROME	Q9VSL3	FBgn0086348	se
TPIS_DROME	P29613	FBgn0086355	Tpi
Q8MRH0_DROME	Q8MRH0	FBgn0086356	tum
Q9W369_DROME	Q9W369	FBgn0086367	t
B7Z0U7_DROME	B7Z0U7	FBgn0086372	lap
Q9V434_DROME	Q9V434	FBgn0086443	AsnRS
Q9VIZ3_DROME	Q9VIZ3	FBgn0086444	l(2)37Cb
Q4TWT4_DROME	Q4TWT4	FBgn0086450	su(r)
HEAT1_DROME	Q9VM75	FBgn0086451	l(2)k09022
Q8MT02_DROME	Q8MT02	FBgn0086558	Ubi-p5E
A8DYJ6_DROME	A8DYJ6	FBgn0086604	
INO80_DROME	Q9VDY1	FBgn0086613	Ino80
Q400N2_DROME	Q400N2	FBgn0086690	Plp
Q9V3W0_DROME	Q9V3W0	FBgn0086691	UK114
Q9W3W0_DROME	Q9W3W0	FBgn0086693	iav
BRE1_DROME	Q9VRP9	FBgn0086694	Bre1
CWC22_DROME	Q9VJ87	FBgn0086707	ncm
Q8MT23_DROME	Q8MT23	FBgn0086710	RpL30
PIMT_DROME	Q27869	FBgn0086768	Pcmt
Q7JUF2_DROME	Q7JUF2	FBgn0086898	dgo
A8JR05_DROME	A8JR05	FBgn0086901	cv-c
NACA_DROME	Q94518	FBgn0086904	Nacalpha
TITIN_DROME	Q9I7U4	FBgn0086906	sls
APLP_DROME	Q9V496	FBgn0087002	Rfabg
Q9VN91_DROME	Q9VN91	FBgn0087005	rtp
Q9VUE8_DROME	Q9VUE8	FBgn0087007	bbg
Q9VN44_DROME	Q9VN44	FBgn0087013	Karybeta3
AGO2_DROME	Q9VUQ5	FBgn0087035	AGO2
Q6NP69_DROME	Q6NP69	FBgn0250732	gfzf
PSB4_DROME	Q9VNA5	FBgn0250746	Prosbeta7
B7Z0I8_DROME	B7Z0I8	FBgn0250754	
Q9V9T1_DROME	Q9V9T1	FBgn0250755	
CHD1_DROME	Q7KU24	FBgn0250786	Chd1
SPTCA_DROME	P13395	FBgn0250789	alpha-Spec
SNAP_DROME	Q23983	FBgn0250791	alphaSnap
Q9VV75_DROME	Q9VV75	FBgn0250814	UQCR-C2
Q59DP3_DROME	Q59DP3	FBgn0250819	2D9
PSA1_DROME	P12881	FBgn0250843	Prosalpha6
Q9V3U6_DROME	Q9V3U6	FBgn0250848	26-29-p
Q9VYG9_DROME	Q9VYG9	FBgn0250862	
PGK_DROME	Q01604	FBgn0250906	Pgk
OCTB3_DROME	Q4LBB6	FBgn0250910	Octbeta3R
FUTSC_DROME	Q9W596	FBgn0259108	futsch
Q9VGH5_DROME	Q9VGH5	FBgn0259139	glo
Q9VTP0_DROME	Q9VTP0	FBgn0259140	CT18701
Q9VBJ3_DROME	Q9VBJ3	FBgn0259146	fid
B7Z0X0_DROME	B7Z0X0	FBgn0259150	
Q9VY47_DROME	Q9VY47	FBgn0259166	
Q9VYJ0_DROME	Q9VYJ0	FBgn0259171	Pde9
B7Z0X5_DROME	B7Z0X5	FBgn0259189	Ir7e
B7YZP9_DROME	B7YZP9	FBgn0259209	Mlp60A
B7YZQ3_DROME	B7YZQ3	FBgn0259210	prom
E6EK18_DROME	E6EK18	FBgn0259214	PMCA
Q59DP9_DROME	Q59DP9	FBgn0259214	PMCA
A2RVI0_DROME	A2RVI0	FBgn0259219	CG17041
A8JUP8_DROME	A8JUP8	FBgn0259231	CCKLR-17D1
B7Z153_DROME	B7Z153	FBgn0259245	DIP-beta
A8DY79_DROME	A8DY79	FBgn0259246	brp
B7YZK5_DROME	B7YZK5	FBgn0259682	Jabba
CRB_DROME	P10040	FBgn0259685	crb
Q9VD46_DROME	Q9VD46	FBgn0259736	
Q9VP57_DROME	Q9VP57	FBgn0259785	pzg
Q7KTE7_DROME	Q7KTE7	FBgn0259822	Ca-beta
Q86NV3_DROME	Q86NV3	FBgn0259878	Fs
Q9VWP8_DROME	Q9VWP8	FBgn0259927	
Q8MT58_DROME	Q8MT58	FBgn0259979	
A8DZ03_DROME	A8DZ03	FBgn0259984	kuz
E1JJE6_DROME	E1JJE6	FBgn0259994	
Q9W4A6_DROME	Q9W4A6	FBgn0259994	
DMDA_DROME	Q9VDW6	FBgn0260003	Dys
WDR1_DROME	Q9VU68	FBgn0260049	flr
H5V8B8_DROME	H5V8B8	FBgn0260439	Pp2A-29B
Q9VSL8_DROME	Q9VSL8	FBgn0260442	rhea
Q9VV39_DROME	Q9VV39	FBgn0260460	mRpS34
CPR1_DROME	Q9VN93	FBgn0260462	
Q9VM04_DROME	Q9VM04	FBgn0260486	Ziz
Q9VB40_DROME	Q9VB40	FBgn0260487	
Q9VCH1_DROME	Q9VCH1	FBgn0260634	eIF4G2
E1JJ70_DROME	E1JJ70	FBgn0260645	
Q9VZA5_DROME	Q9VZA5	FBgn0260657	Dmel\CG42540
Q9VGF7_DROME	Q9VGF7	FBgn0260743	GC1
Q9VGF0_DROME	Q9VGF0	FBgn0260745	mfas
Q9VL07_DROME	Q9VL07	FBgn0260749	Utx
Q9W363_DROME	Q9W363	FBgn0260789	mxc
GPRK1_DROME	P32865	FBgn0260798	Gprk1
A1ZBL9_DROME	A1ZBL9	FBgn0260934	par-1
Q9VU14_DROME	Q9VU14	FBgn0260945	Atg1
DDB1_DROME	Q9XYZ5	FBgn0260962	pic
